Experiment,Grid,lookahead,Path cost,Number of expanded nodes,Number of searches,Memory consumption (MB),Execution time (s)
2,12,20,263.6467529817263,1051,53,5.00390625,0.23345589637756348
2,13,20,175.10764773832489,787,40,5.00390625,0.16926360130310059
2,14,20,139.9655121145937,453,23,5.00390625,0.11102747917175293
2,15,20,140.1370849898475,238,12,5.00390625,0.09625554084777832
2,16,20,176.10764773832486,815,41,5.00390625,0.16104936599731445
2,17,20,283.75945135393465,919,46,5.00390625,0.22417259216308594
2,18,20,229.60512242138353,534,27,5.00390625,0.12823200225830078
2,19,20,199.0487732352793,455,23,5.00390625,0.10463118553161621
2,20,20,260.7888886054574,436,22,5.00390625,0.10528159141540527
2,21,20,195.14927829866758,600,30,5.00390625,0.13701343536376953
2,22,20,149.13708498984758,658,33,5.00390625,0.1810460090637207
2,23,20,238.1909088590104,916,46,5.00390625,0.20322465896606445
2,24,20,139.2670273047587,574,29,5.00390625,0.1733531951904297
2,25,20,226.74725804511456,552,28,5.00390625,0.17263078689575195
2,26,20,284.6173157302036,1047,53,5.00390625,0.23568034172058105
2,27,20,272.37467504308427,858,43,5.00390625,0.2048017978668213
2,28,20,281.27416997969607,589,30,5.00390625,0.1575624942779541
2,29,20,330.97265478953125,1089,55,5.00390625,0.2515394687652588
2,30,20,132.33809511662417,593,30,5.00390625,0.1419053077697754
2,31,20,111.43860018001251,410,21,5.00390625,0.10994768142700195
2,32,20,243.74725804511456,1011,51,5.00390625,0.2355499267578125
2,33,20,222.97770542341382,1038,52,5.00390625,0.265899658203125
2,34,20,209.4629867976524,708,36,5.00390625,0.18851399421691895
2,35,20,211.4629867976525,934,47,5.00390625,0.17211413383483887
2,36,20,339.87214972614305,1385,70,5.00390625,0.2818732261657715
2,37,20,35.798989873223334,80,4,5.00390625,0.04679727554321289
2,38,20,247.16147160748767,934,47,5.00390625,0.20423340797424316
2,39,20,214.04877323527938,1137,57,5.00390625,0.25054407119750977
2,40,20,170.5218613006979,312,16,5.00390625,0.09374451637268066
2,41,20,187.32085117392134,360,18,5.00390625,0.09374880790710449
2,42,20,214.9777054234139,922,47,5.00390625,0.20380854606628418
2,43,20,342.6711395993665,708,36,5.00390625,0.17289352416992188
2,44,20,81.32590180780446,330,17,5.00390625,0.07821536064147949
2,45,20,192.55129855222094,704,36,5.00390625,0.15647387504577637
2,46,20,161.936074863071,351,18,5.00390625,0.09374713897705078
2,47,20,348.0315292925768,1435,72,5.00390625,0.26590943336486816
2,48,20,11.899494936611667,24,2,5.00390625,0.04696941375732422
2,49,20,132.4802307403551,413,21,5.00390625,0.10990619659423828
2,50,20,129.30865786510128,286,15,5.00390625,0.09442853927612305
2,51,20,185.4213562373097,694,35,5.00390625,0.18844270706176758
2,52,20,58.18376618407355,208,11,5.00390625,0.19885993003845215
2,53,20,88.12489168102778,299,15,5.00390625,0.23491382598876953
2,54,20,279.37467504308427,1249,63,5.00390625,0.7551414966583252
2,55,20,123.58073580374344,385,20,5.00390625,0.28699660301208496
2,56,20,190.76450198781725,886,45,5.00390625,0.5162758827209473
2,57,20,300.65894629054634,714,36,5.00390625,0.43933963775634766
2,58,20,201.07821048680216,923,47,5.00390625,0.4245572090148926
2,59,20,194.4924240491752,779,39,5.00390625,0.4643402099609375
2,60,20,73.39696961966995,148,8,5.00390625,0.1885671615600586
2,61,20,311.3452377915616,1388,70,5.00390625,0.731804370880127
2,62,20,100.19595949289322,168,9,5.00390625,0.18894481658935547
2,63,20,184.32085117392134,550,28,5.00390625,0.37813591957092285
2,64,20,321.859956417323,1355,68,5.00390625,0.8007574081420898
2,65,20,256.71782079359184,389,20,5.00390625,0.18853187561035156
2,66,20,339.1147904132623,1574,79,5.00390625,0.33214902877807617
2,67,20,80.91168824543138,343,18,5.00390625,0.09641265869140625
2,68,20,177.76450198781723,698,35,5.00390625,0.16876506805419922
2,69,20,239.4751801064725,491,25,5.00390625,0.11240959167480469
2,70,20,56.59797974644665,195,10,5.00390625,0.056342124938964844
2,71,20,184.97770542341374,326,17,5.00390625,0.10015249252319336
2,72,20,58.49747468305829,92,5,5.00390625,0.04774975776672363
2,73,20,226.0193359837566,884,45,5.00390625,0.19120049476623535
2,74,20,88.63961030678922,283,15,5.00390625,0.0877995491027832
2,75,20,104.09545442950488,139,7,5.00390625,0.07791447639465332
2,76,20,343.6711395993664,777,39,5.00390625,0.17245864868164062
2,77,20,110.02438661763941,254,13,5.00390625,0.08841562271118164
2,78,20,14.727922061357859,38,2,5.00390625,0.047369956970214844
2,79,20,268.96046148071116,1276,64,5.00390625,0.22890710830688477
2,80,20,239.74725804511456,934,47,5.00390625,0.1562657356262207
2,81,20,88.71067811865467,197,10,5.00390625,0.06428718566894531
2,82,20,121.40916292848962,245,13,5.00390625,0.07821822166442871
2,83,20,70.74011537017758,274,14,5.00390625,0.08809256553649902
2,84,20,165.93607486307093,430,22,5.00390625,0.10937976837158203
2,85,20,208.36248173426418,479,24,5.00390625,0.10938620567321777
2,86,20,116.75230867899725,494,25,5.00390625,0.12343239784240723
2,87,20,226.98989873223385,364,19,5.00390625,0.13755369186401367
2,88,20,303.1736649163078,1082,55,5.00390625,0.22300934791564941
2,89,20,423.210244842768,827,42,5.00390625,0.2679567337036133
2,90,20,223.56349186104086,973,49,5.00390625,0.2586629390716553
2,91,20,281.5462479183381,1283,65,5.00390625,0.2502739429473877
2,92,20,352.18585822512784,1431,72,5.00390625,0.2814168930053711
2,93,20,334.5290039756354,879,44,5.00390625,0.23696231842041016
2,94,20,85.8822509939085,315,16,5.00390625,0.09374618530273438
2,95,20,113.71067811865467,307,16,5.00390625,0.11080431938171387
2,96,20,300.0731598529194,1359,68,5.00390625,0.2879757881164551
2,97,20,18.899494936611667,41,3,5.00390625,0.06267070770263672
2,98,20,87.8822509939085,414,21,5.04296875,0.12534570693969727
2,99,20,84.29646455628159,203,11,5.00390625,0.06250214576721191
2,100,20,15.071067811865476,26,2,5.00390625,0.04766559600830078
3,1,30,244.70562748477187,1236,42,5.01171875,0.2671048641204834
3,2,30,205.80613254816006,1064,36,5.00390625,0.23583102226257324
3,3,30,154.9655121145937,501,17,5.00390625,0.14118432998657227
3,4,30,177.8355697996827,531,18,5.00390625,0.1410989761352539
3,5,30,273.0315292925768,672,23,5.00390625,0.16596531867980957
3,6,30,188.59292911256355,1156,39,5.00390625,0.2504715919494629
3,7,30,124.33809511662415,293,10,5.00390625,0.10958981513977051
3,8,30,84.39696961966995,443,15,5.00390625,0.1409454345703125
3,9,30,217.35028842544432,1187,40,5.00390625,0.2661011219024658
3,10,30,96.36753236814704,298,10,5.00390625,0.09445381164550781
3,11,30,130.58073580374344,690,23,5.00390625,0.17195916175842285
3,12,30,259.5046173579953,1168,39,5.00390625,0.28115391731262207
3,13,30,170.1370849898477,770,26,5.00390625,0.20403385162353516
3,14,30,135.96551211459368,562,19,5.00390625,0.3447268009185791
3,15,30,144.96551211459376,362,13,5.00390625,0.3132166862487793
3,16,30,170.7939392393401,881,30,5.00390625,0.4808177947998047
3,17,30,281.51681066681533,1092,37,5.00390625,0.6262855529785156
3,18,30,227.74725804511456,589,20,5.00390625,0.40712738037109375
3,19,30,205.8772003600255,717,24,5.00390625,0.42896127700805664
3,20,30,257.13203435596495,588,20,5.00390625,0.35967016220092773
3,21,30,199.49242404917518,850,29,5.00390625,0.5009701251983643
3,22,30,143.09545442950494,656,22,5.00390625,0.40728020668029785
3,23,30,226.24978336205598,998,34,5.00390625,0.5634095668792725
3,24,30,140.92388155425107,777,26,5.00390625,0.469728946685791
3,25,30,222.2619766708759,583,20,5.00390625,0.3905203342437744
3,26,30,285.7888886054574,1348,45,5.00390625,0.8272199630737305
3,27,30,263.74725804511456,875,30,5.00390625,0.5322396755218506
3,28,30,291.4163056034271,929,31,5.00390625,0.5170583724975586
3,29,30,323.2152954766505,1358,46,5.00390625,0.7195389270782471
3,30,30,129.16652224137036,629,21,5.00390625,0.3760206699371338
3,31,30,108.12489168102778,539,18,5.00390625,0.3759477138519287
